OTU;taxo_1;taxo_2;taxo_3;genus;specie;taxo_3;genus;specie;LSA_feb_16;LCL_feb_16;LSC_aug_16;LCT_oct_16;LCL_sep_16;LSA_oct_16;LSC_may_16;LSA_aug_16;LSC_oct_16;LCT_jul_17;LCL_nov_16;LCL_jul_17;LSA_may_17;LSC_feb_17;LCL_sep_17_F;LCL_sep_17;LCT_sep_17;LCT_sep_17_F;LSA_sep_17;LSA_sep_17_F;LSC_24_aug_17;LSC_jul_17;LSC_jul_17_F;LSC_31_aug_17;LSC_31_aug_17_F;LCL_jul_17_F;LCT_jul_17_F;LCL_may_17;LCL_mar_17;LSC_mar_17;LCL_jan_17;LCT_mar_17;LSA_feb_17;LCL_feb_17;LCT_jan_17;LCT_feb_17;LSA_mar_17;LSC_may_17;LSA_jan_17;LSC_jan_17;LCT_may_17;LSC_mar_16;LSA_jul_17
315;Eukaryota;Alveolata;Dinoflagellata;Gymnodiniaceae;Gymnodiniaceae_uncl;Dinoflagellata;Gymnodiniaceae;Gymnodiniaceae_uncl;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;2;0;0;0;0;23;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0
381;Eukaryota;Alveolata;Dinoflagellata;Suessiaceae;Suessiaceae_uncl;Dinoflagellata;Suessiaceae;Suessiaceae_uncl;0;0;3;1;0;0;98;0;0;3;0;0;0;0;0;0;2;0;0;0;1;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0
267;Eukaryota;Alveolata;Dinoflagellata;Thoracosphaeraceae;Thoracosphaeraceae_uncl;Dinoflagellata;Thoracosphaeraceae;Thoracosphaeraceae_uncl;5;0;0;0;0;1;0;0;0;0;0;0;109;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;18;0;0;0;0;0;4;2;0;0;0
495;Eukaryota;Alveolata;Dinoflagellata;Thoracosphaeraceae;Thoracosphaeraceae_uncl;Dinoflagellata;Thoracosphaeraceae;Thoracosphaeraceae_uncl;3;0;0;0;0;3;0;0;0;0;0;0;115;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;14;0;21;2;0;0;0;0;5;4;0;0;0
395;Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_uncl;Perkinsea;Perkinsida;Perkinsida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;2;0;0;0;60;0
433;Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_uncl;Perkinsea;Perkinsida;Perkinsida_uncl;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
496;Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_uncl;Perkinsea;Perkinsida;Perkinsida_uncl;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;21;35;0
498;Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_uncl;Perkinsea;Perkinsida;Perkinsida_uncl;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
572;Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_uncl;Perkinsea;Perkinsida;Perkinsida_uncl;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
828;Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_uncl;Perkinsea;Perkinsida;Perkinsida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;1;0;0;0;0;0
837;Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_uncl;Perkinsea;Perkinsida;Perkinsida_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0
83;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;0;1;2;508;0;18;0;0;9;0
96;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;34;0;0;0;46;0;0;0;216;0;56;0;0;1;0
129;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;443;0;100;0;0;11;0
215;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;1;0;0;0;0;0;0;0;0;123;0
248;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;0;0;0;2;0;0;0;0;0;0;67;0;0;2;40;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;0;0;2;2;0;9;0;2;0;14;3;0;0;11;76;1;0;0;0;2;0;0;0;0;15;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
369;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;0;6;0;2;0;57;0;0;1;0;0;0;0;5;4;1;0;0;0;3;1;2;3;0;0;3;0;0;0;0;0;0;0;0;0;0;4;0;0;5;0;0
517;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;89;0;32;0;0;5;0
631;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;0;0;2;0;0;13;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;0;0;0;1;0;0;0;0;0;11;2;0;0;8;35;0;0;0;0;1;0;0;0;0;8;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
840;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;32;0;3;0;0;2;0
841;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;0;3;3;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
844;Eukaryota;Archaeplastida;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;Chlorophyta;Chlamydomonadales;Chlamydomonadales_uncl;0;0;0;0;9;0;2;0;0;0;0;6;0;0;2;26;8;0;0;0;1;4;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0
817;Eukaryota;Archaeplastida;Chlorophyta;Crustomastigaceae-AB;Crustomastigaceae-AB_uncl;Chlorophyta;Crustomastigaceae-AB;Crustomastigaceae-AB_uncl;0;0;0;1;0;0;30;0;0;1;0;0;2;0;1;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;1;0;1
439;Eukaryota;Archaeplastida;Chlorophyta;Dolichomastigales;Dolichomastigales_uncl;Chlorophyta;Dolichomastigales;Dolichomastigales_uncl;0;0;1;4;0;0;52;0;0;0;0;0;0;0;0;0;6;5;0;0;0;0;1;1;0;0;11;0;0;0;0;1;0;0;2;0;0;3;0;0;17;0;0
407;Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellophyceae_uncl;Chlorophyta;Mamiellophyceae;Mamiellophyceae_uncl;0;0;0;32;0;0;13;0;0;10;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;62;0;0
410;Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellophyceae_uncl;Chlorophyta;Mamiellophyceae;Mamiellophyceae_uncl;0;0;0;0;0;0;102;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;5;0;0;0;0;1;0;0;1;0;0;4;0;0;15;0;0
26;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;0;0;0;412;0;0;0;31;0;46;73;0;0;0;0;0;0;0;0;0;0;0;11;0;0;95;0;4;0;0;1;0;0;0;5;0;20;0;2;0
34;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;0;0;0;87;0;0;0;4;0;1;27;0;0;6;0;0;0;0;0;0;1;1;0;0;0;5;0;0;11;0;0;0;0;0;1;1;4;0;1;0
68;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;1054;0;0;0;0;1;0;2;0;0;2;4;5;0;2;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;0;9;0;0;0;1;0;14;0;0;1;1
162;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;29;0;0;0;0
170;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;105;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;21;0;82;0;0;2;0;0;6;0;0;1;0;0;0
227;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;109;0;0;0;0;6;0;3;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;27;0;0;0;0
255;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;134;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;9;0;23;0;0;0;0
278;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;2;0;0;0;1;0;3;0;0;0;0;4;0;0;0;0;0;0;1;3;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
290;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;1;0;0;0;1;0;9;0;0;0;0;12;0;0;0;0;0;0;2;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
429;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;1;0;0;31;0;0;0;0;0;0;13;0;0;5;0;0;0;0;0;0;1;1;0;0;0;0;2;0;6;0;0;1;0;0;2;0;3;0;1;0
465;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;4;0;0;0;0
501;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;47;0;7;0;0;0;0;0;0;0;6;0;0;0
555;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;2;0;6;0;6;0;0;0;0;0;0;0;7;20;0;6;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
564;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;22;0;0;0;0;0;1;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
574;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;0;0;0;41;0;1;0;0;0;0;31;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0
578;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;30;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
595;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;21;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11;0;0;0;2;0;1;0;0;0;0
609;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15;2;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
617;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;0;0;37;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
647;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;4;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
741;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;0;0;0;1;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
742;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;37;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0
745;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3
767;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;1;3;0;1;0;0;0;0;0;0;2;0;0;0;0;0
769;Eukaryota;Eukaryota;unclassified;Eukaryota;Eukaryota_uncl;Eukaryota_uncl;Eukaryota;Eukaryota_uncl;1;0;0;1;1;0;5;0;0;0;0;1;0;6;1;3;0;0;0;0;0;0;0;0;0;6;0;1;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0
97;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;0;0;1;6;0;0;4;0;0;21;0;0;0;0;0;0;3;0;0;0;1;1;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
143;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;0;0;5;8;1;0;51;0;14;0;0;0;0;0;0;0;0;7;0;0;10;25;39;7;6;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
257;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
423;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;0;0;0;1;0;0;0;0;0;70;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
594;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
607;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
740;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
752;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;Centroheliozoa;Centroheliozoa;Centroheliozoa_uncl;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104;Eukaryota;Hacrobia;Centroheliozoa;Pterocystida;Pterocystida_uncl;Centroheliozoa;Pterocystida;Pterocystida_uncl;0;0;43;8;0;0;55;0;6;255;0;0;0;0;0;0;2;0;0;0;31;67;30;88;42;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0
5;Eukaryota;Hacrobia;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;30;2;6;23;50;1;103;3;1;0;14;79;2;82;24;35;0;3;1;0;7;1;6;5;4;171;49;215;70;596;215;96;29;3;14;1;142;14;350;65;5;20;1
7;Eukaryota;Hacrobia;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;8;0;1;11;17;0;38;0;1;2;4;22;1;12;7;8;0;0;1;0;0;3;4;3;1;44;13;70;15;157;48;35;7;0;6;1;47;6;60;23;1;4;0
70;Eukaryota;Hacrobia;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;23;0;0;0;8;13;0;18;0;0;3;61;8;0;10;54;0;0;5;5;0;0;0;0;0;41;0;1;2;0;14;0;35;2;0;0;3;0;111;0;0;2;0
237;Eukaryota;Hacrobia;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;0;0;0;5;13;0;5;1;0;0;0;8;1;11;6;0;1;0;0;0;1;0;0;0;1;44;5;8;17;22;71;3;1;0;4;0;15;1;5;6;1;0;0
378;Eukaryota;Hacrobia;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;0;0;0;0;9;2;0;4;0;0;4;20;0;0;10;4;0;0;1;0;0;0;0;0;0;30;0;1;2;0;27;0;14;1;0;0;3;0;19;0;0;0;0
623;Eukaryota;Hacrobia;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;0;0;0;0;3;0;2;0;0;0;1;4;0;6;0;0;0;0;0;1;0;0;0;1;0;24;2;5;9;3;41;0;2;1;0;0;10;1;2;2;0;0;0
786;Eukaryota;Hacrobia;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;0;0;0;0;1;0;0;0;0;0;1;1;0;3;2;1;0;0;0;0;0;0;0;0;0;27;0;2;14;3;49;0;1;0;0;1;5;0;0;3;0;0;0
832;Eukaryota;Hacrobia;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;Cryptophyta;Cryptomonadales;Cryptomonadales_uncl;0;0;0;0;1;9;0;6;0;0;3;13;0;0;1;4;0;0;2;1;0;0;0;0;0;1;0;0;0;0;1;0;9;0;0;0;1;0;4;0;0;0;0
778;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_uncl;Cryptophyta;Cryptophyceae;Cryptophyceae_uncl;0;0;0;0;2;0;0;7;0;0;2;4;0;0;1;1;0;0;0;0;0;0;0;0;0;6;0;0;7;1;9;0;3;1;0;0;0;0;0;2;0;0;1
3;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;0;1;3;6;17;11;38;13;1;0;30;49;0;69;23;17;0;1;9;13;28;20;17;11;6;103;23;3;178;26;16;517;20;13;44;218;11;12;5;13;0;277;0
11;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;0;1;2;1;36;16;3;3;1;1;74;79;0;20;49;34;0;0;30;38;12;9;16;7;1;38;7;15;47;1;1;64;36;5;18;22;3;6;9;1;0;30;1
42;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;1;0;0;0;7;192;0;93;0;0;31;19;15;28;26;12;0;0;146;214;2;0;2;1;1;5;8;2;11;6;6;29;12;2;0;4;1;2;16;22;0;124;13
74;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;0;0;0;0;0;5;1;4;0;0;9;4;15;11;1;1;0;0;23;17;0;0;0;1;0;3;3;1;18;10;1;37;33;4;2;11;0;1;38;16;0;67;0
86;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;1;0;1;0;4;8;0;4;0;0;18;1;0;26;0;2;0;1;15;22;10;4;3;2;1;12;1;0;12;2;3;0;0;2;0;0;0;0;10;3;0;7;0
139;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;5;2;0;0;5;30;0;163;0;0;24;17;6;9;14;9;0;0;18;21;1;0;8;0;1;21;1;5;93;2;55;0;35;76;0;0;0;0;29;9;0;50;2
167;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;1;0;0;0;0;22;0;21;0;0;6;3;1;6;2;2;0;0;57;67;0;0;2;0;0;0;0;0;0;0;1;2;1;1;0;1;1;0;0;3;0;12;3
311;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;1;0;0;0;2;10;0;46;0;0;9;2;2;3;2;7;0;0;9;9;0;0;7;0;0;9;1;1;30;0;12;0;10;23;0;0;2;0;17;3;0;26;2
622;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;0;0;0;0;6;23;0;28;1;0;32;2;0;7;6;5;0;0;30;18;1;0;2;0;0;3;1;1;1;1;0;1;2;0;0;0;0;1;54;7;0;6;4
791;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;0;0;0;1;5;2;0;3;0;0;6;14;0;1;8;0;0;0;5;6;0;0;0;0;0;2;1;0;7;0;1;4;6;0;3;2;0;0;0;0;0;0;0
792;Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;Cryptophyta;Cryptophyceae-1;Cryptophyceae-1_uncl;0;0;0;0;2;2;0;1;0;0;5;5;0;2;2;0;0;0;0;1;1;0;3;0;0;7;3;1;24;3;6;6;3;0;2;11;1;0;0;1;1;1;0
135;Eukaryota;Hacrobia;Haptophyta;Prymnesiaceae;Prymnesiaceae_uncl;Haptophyta;Prymnesiaceae;Prymnesiaceae_uncl;0;0;3;2;0;0;0;0;4;0;0;0;0;3;0;0;1;0;0;0;7;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
