OTU;taxo1;taxo2;taxo3;taxo4;taxo5;taxo6;taxo7;taxo8;LSA_feb_16;LCL_feb_16;LSC_aug_16;LCT_oct_16;LCL_sep_16;LSA_oct_16;LSC_may_16;LSA_aug_16;LSC_oct_16;LCT_jul_17;LCL_nov_16;LCL_jul_17;LSA_may_17;LSC_feb_17;LCL_sep_17_F;LCL_sep_17;LCT_sep_17;LCT_sep_17_F;LSA_sep_17;LSA_sep_17_F;LSC_24_aug_17;LSC_jul_17;LSC_jul_17_F;LSC_31_aug_17;LSC_31_aug_17_F;LCL_jul_17_F;LCT_jul_17_F;LCL_may_17;LCL_mar_17;LSC_mar_17;LCL_jan_17;LCT_mar_17;LSA_feb_17;LCL_feb_17;LCT_jan_17;LCT_feb_17;LSA_mar_17;LSC_may_17;LSA_jan_17;LSC_jan_17;LCT_may_17;LSC_mar_16;LSA_jul_17
105;Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Cyanobiaceae;Cyanobium;PCC-6307;Unclassified;0;0;1;1263;17;0;1;1;2;4;0;4;2;0;0;0;33;1;0;0;20;1;3;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
519;Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Cyanobiaceae;Cyanobium;PCC-6307;Unclassified;0;0;3;1;21;2;0;7;3;0;14;24;4;0;61;16;0;0;0;0;3;1;0;1;2;101;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9
662;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;DEV009;Unclassified;Unclassified;4;7;0;0;0;0;0;0;0;0;0;0;1;1;1;2;6;0;0;0;3;4;1;0;0;2;0;0;3;0;24;93;2;6;4;3;0;1;0;1;0;0;0
512;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;DEV059;Unclassified;Unclassified;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;122;125;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
476;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Unclassified;Unclassified;0;0;2;14;1;0;2;0;2;5;0;0;0;0;0;0;26;1;0;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
556;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;Unclassified;Unclassified;13;1;0;0;0;15;11;0;2;0;9;0;112;2;0;0;1;0;0;2;5;0;1;0;0;0;26;1;2;1;0;1;15;0;0;0;11;11;19;0;0;3;0
332;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Dinghuibacter;Unclassified;Unclassified;0;0;85;28;0;0;22;0;37;36;0;0;0;0;0;0;53;0;0;0;9;14;3;8;27;0;0;0;0;0;0;1;0;0;2;0;0;1;1;1;2;1;0
52;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Dinghuibacter;Unclassified;Unclassified;0;0;44;537;0;0;1037;0;12;302;0;0;0;0;0;0;84;1;0;0;1;17;16;1;5;0;1;0;0;0;0;4;0;0;2;2;0;86;0;0;8;0;0
113;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Dinghuibacter;Unclassified;Unclassified;102;95;184;1;20;9;77;2;389;1;28;4;4;66;0;0;2;4;0;0;12;13;14;13;61;4;8;197;53;1;87;6;199;46;53;11;5;3;188;12;0;3;0
438;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Dinghuibacter;Unclassified;Unclassified;6;0;26;0;296;1;0;0;0;0;15;95;7;0;24;160;0;0;2;4;3;0;0;1;3;3;1;33;0;0;0;0;33;0;0;0;0;0;66;0;0;0;2
69;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Dinghuibacter;Unclassified;Unclassified;3;2;4;0;47;160;0;51;12;0;12;268;158;1;3;19;0;0;36;24;1;1;1;2;3;4;2;8;1;0;0;1;234;0;4;0;7;0;179;0;0;0;22
278;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Dinghuibacter;Unclassified;Unclassified;0;0;16;0;212;268;0;129;7;0;157;817;0;0;56;371;1;0;53;47;4;0;2;2;4;14;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;25
189;Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Nostocaceae;Dolichosprmum;NIES41;Unclassified;0;0;0;0;16;270;0;415;0;0;5;0;5;0;0;0;0;0;262;246;0;0;3;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;292
49;Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Spirosomaceae;Emticicia;Unclassified;Unclassified;0;0;151;1514;0;2;66;0;18;479;26;0;1;3;0;0;144;0;0;0;6;41;7;1;6;0;0;0;2;8;10;7;0;2;9;3;0;1;0;1;1;14;0
502;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Ferrovaceae;Ferrovum;Unclassified;Unclassified;0;0;0;200;0;0;0;0;0;22;0;0;0;0;0;0;38;3;0;0;0;0;0;1;1;0;3;0;0;0;0;4;0;0;14;0;0;0;0;0;25;0;0
221;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;soil bacterium;Unclassified;5;25;5;345;8;8;140;0;27;14;5;6;0;100;0;0;23;6;0;0;3;0;0;0;1;3;13;3;4;61;19;46;56;6;189;54;9;22;12;14;62;241;1
494;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;Unclassified;Unclassified;0;0;1;2;0;0;320;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
111;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;Unclassified;Unclassified;5;1;151;220;623;10;731;18;301;89;0;10;0;175;1;3;16;1;6;3;3;9;4;1;3;0;1;1;1;1;2;1;9;5;7;0;0;16;4;7;1;6;2
76;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;Unclassified;Unclassified;6;1;390;215;118;20;660;11;374;128;2;25;2;145;1;8;16;1;0;3;5;6;16;7;28;0;9;3;1;0;3;4;5;5;6;0;1;11;4;14;26;3;2
623;Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonadaceae;Unclassified;Unclassified;0;0;7;121;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;2;2;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
440;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;82;10;2;0;40;6;4;6;0;0;0;94;125;0;5;7;0;0;0;1;0;0;0;0;0;124;0;73;1;0;0;0;1;0;0;0;0;0;2;0;1;0;0
685;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;147;11;0;0;2;10;52;0;0;0;0;0;6;0;0;0;0;2;0;0;0;0;0;0;0;0;5;0;0;1;1;0;1;0;9;0;1;0;15;0;0;18;0
590;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;9;80;0;0;0;0;5;0;0;0;7;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;18;1;2;0;44;5;0;0;139;0;160;1;0;43;0
123;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;38;13;13;104;8;26;330;6;65;0;19;2;127;19;4;4;0;61;0;1;14;1;1;2;10;1;3;6;7;6;5;1;15;3;7;2;58;114;44;4;4;790;0
143;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;15;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;21;5;1;230;5;0;1;142;0;3583;0;0;79;0
409;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;11;106;3;14;1;8;71;4;6;0;1;0;219;1;0;0;0;1;0;0;1;0;0;0;4;11;0;9;4;8;2;5;2;2;3;3;24;12;7;1;0;38;0
447;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;8;3;0;296;3;2;243;0;2;36;6;1;2;2;0;0;1;0;0;1;0;1;0;0;4;0;6;4;5;3;5;6;4;1;1;5;16;48;26;1;34;18;0
148;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;0;11;4;1;0;857;357;0;55;0;4;0;2;47;0;0;0;1;0;0;0;0;1;3;8;0;3;40;46;68;19;11;1;12;12;21;56;122;7;10;3;8747;0
545;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;0;0;0;38;0;0;115;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;13;0;0;3;15;0;44;0;0;50;10;0
619;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;0;7;0;0;0;43;48;0;3;0;1;0;2;11;0;0;0;3;0;0;0;0;0;1;2;0;10;3;3;8;1;17;1;0;1;3;0;23;4;17;149;479;0
95;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;0;186;0;1;0;0;14;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;31;2;44;0;7;31;7;2;3;1;6;194;1036;0
40;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;181;69;33;361;0;53;865;5;47;2;0;0;369;127;0;0;7;24;0;0;1;4;1;3;3;21;14;4;28;82;0;68;12;1;121;162;9;127;29;22;49;689;0
82;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;82;6;8;183;1;0;391;1;13;28;3;2;42;39;2;0;4;30;19;3;0;3;1;0;8;2;70;5;4;31;3;98;2;1;147;206;6;472;6;18;29;209;0
818;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;41;0;0;0;5;29;0;33;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
633;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;1;0;0;0;214;0;3;24;0;0;1;0;0;0;0;1;0;0;6;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
232;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;3;15;41;63;3;3;418;22;12;24;2;1;13;4;0;0;1;1;5;2;10;1;1;3;5;9;3;99;2;0;2;40;0;12;7;27;0;64;0;3;26;9;2
66;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;444;9;8;0;10;4;210;1;4;0;765;0;0;6;4;18;0;0;0;2;3;2;0;1;0;13;0;531;27;1;136;5;3;105;0;3;9;6;5;2;0;76;3
320;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unclassified;Unclassified;61;13;30;2;1;105;117;210;11;0;0;0;4;8;0;0;0;1;19;10;2;3;1;3;2;0;0;21;2;0;1;85;0;3;12;68;0;23;0;4;46;2;27
699;Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Spirosomaceae;Flectobacillus;Unclassified;Unclassified;0;0;0;4;0;1;2;0;3;0;17;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;26;3;3;1;2;0;0;0;0;4;2;0;0;85;20;0
34;Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;NS11-12;Flexibacteraceae ;marine group;Unclassified;9;360;4;0;662;179;9;290;91;0;75;55;72;56;12;31;0;37;68;46;21;1;16;1;18;76;909;133;34;20;63;189;62;247;434;48;4;28;35;26;4;35;52
464;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Cryomorphaceae;Unclassified;4;228;7;12;62;66;72;14;7;0;2;37;1;4;5;11;6;8;8;3;6;0;0;0;2;14;6;144;6;4;8;1;0;10;23;4;0;17;1;7;0;3;2
644;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Hypsibius;dujardini;0;0;0;0;0;2;1;1;0;0;2;0;0;2;0;0;0;0;6;4;0;0;0;0;0;0;0;0;5;0;3;0;0;5;0;0;15;1;2;1;0;0;0
219;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Unclassified;Unclassified;0;3;78;51;621;2;11;0;101;0;176;6;0;0;54;28;2;6;0;0;9;8;35;1;2;5;0;0;0;0;8;0;0;1;2;0;0;0;0;0;0;0;0
385;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Unclassified;Unclassified;258;106;1;4;0;120;48;8;1;0;3;1;2;17;0;0;2;8;68;56;4;0;4;0;0;1;246;61;4;8;7;6;10;12;27;16;15;3;102;20;0;2;0
407;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Unclassified;Unclassified;64;98;1;1;0;34;5;11;8;0;2;0;34;2;1;0;0;13;42;27;1;3;6;0;1;0;46;0;0;0;12;8;75;5;11;0;0;6;59;5;4;1;0
97;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Unclassified;Unclassified;0;31;4;0;149;2;1;0;20;0;116;18;0;137;347;123;1;0;0;1;2;1;54;0;3;194;1;1;3;1;605;36;28;97;20;20;4;1;4;16;0;0;0
758;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Unclassified;Unclassified;0;0;0;0;0;35;0;49;0;0;0;0;0;0;0;0;0;0;46;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
676;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Unclassified;Unclassified;197;3;2;0;0;6;1;34;2;0;0;0;2;20;0;0;0;0;9;16;3;0;1;1;5;0;1;1;0;0;2;0;8;3;0;0;20;1;9;2;0;2;1
191;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Unclassified;Unclassified;2;24;11;43;54;129;51;33;3;0;5;29;19;48;38;50;19;13;4;8;4;0;2;0;0;10;53;48;89;72;16;15;0;335;83;11;0;40;0;8;0;88;2
340;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Unclassified;Unclassified;19;0;18;0;3;36;5;552;0;0;0;8;12;1;7;23;0;0;41;44;6;5;2;1;4;11;1;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;64
813;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;FukuN18;freshwater group;Unclassified;0;0;3;26;0;0;1;3;11;6;0;0;0;0;0;0;41;0;0;0;2;2;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
823;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;FukuN18;freshwater group;Unclassified;0;0;1;6;0;0;3;0;10;0;0;0;0;2;0;0;1;0;0;0;1;2;0;5;6;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0
689;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;FukuN18;freshwater group;Unclassified;0;0;0;123;0;0;0;0;0;1;0;0;0;0;0;0;35;9;2;1;1;0;1;0;0;0;0;0;0;0;0;76;0;0;14;9;0;0;0;0;0;0;0
391;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;FukuN18;Unclassified;Unclassified;0;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;256;67;2;1;0;0;0;0;1;0;20;0;0;6;7;0;1;0;0;1;1;0
546;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;FukuN57;Unclassified;Unclassified;5;0;67;0;70;0;0;4;55;0;0;1;0;2;6;10;0;0;0;0;15;7;6;8;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0
169;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;FukuN57;Unclassified;Unclassified;1;0;12;345;0;1;45;1;39;9;0;0;0;16;0;0;19;21;0;1;12;26;43;12;33;0;419;0;0;19;0;13;0;0;31;7;1;12;0;2;97;85;0
537;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;Unclassified;Gammaproteobacteria;Unclassified;Unclassified;1;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;6;0;183;12;0;0;28;0;47;0;0;0;0
361;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Unclassified;Unclassified;1;189;0;1;0;22;284;1;6;0;36;0;32;27;0;0;0;0;1;0;0;0;1;0;0;1;0;1;16;0;11;0;13;12;0;0;8;8;65;4;0;1;0
292;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;GKS98;freshwater group;Unclassified;0;2;2;0;0;0;107;0;3;0;1;0;1;10;0;0;0;0;0;0;10;2;2;4;2;0;1;0;49;115;0;20;0;0;0;0;16;128;0;0;6;242;0
334;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;GKS98;freshwater group;Unclassified;3;59;3;50;74;11;159;1;43;20;189;35;21;16;8;38;27;2;5;2;12;3;1;3;5;15;7;37;13;52;19;30;9;25;19;10;9;267;9;9;45;56;3
11;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;GKS98 ;freshwater group;Unclassified;16;316;30;192;336;64;608;32;202;161;1208;127;152;256;56;264;189;6;9;17;51;23;32;30;48;58;70;194;88;212;162;118;88;181;95;49;45;869;71;83;194;233;9
665;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;AB1;"GWB1; 45";Unclassified;Unclassified;0;5;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;5;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
708;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;Unclassified;Unclassified;0;0;4;0;0;2;0;0;59;0;2;0;61;1;0;1;0;0;1;1;13;0;2;6;2;1;0;0;8;2;3;0;26;0;0;0;13;1;2;0;0;1;0
725;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Haliscomenobacter;Unclassified;Unclassified;0;0;1;7;0;0;2;0;2;2;0;0;0;0;0;0;17;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;1;0;0;7;0;0;17;1;0
495;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospraceae;Haliscomenobacter;Unclassified;Unclassified;0;0;3;41;0;0;32;0;0;9;0;0;0;0;0;0;190;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
250;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospraceae;Haliscomenobacter;Unclassified;Unclassified;0;0;13;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;4;23;16;5;8;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0
58;Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade;Candidatus Planktophila;Unclassified;12;285;205;733;429;54;30;102;574;128;161;230;37;113;130;378;234;438;41;52;72;19;28;13;100;199;284;242;194;54;200;204;301;358;376;339;42;21;153;20;74;105;76
281;Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade;IMCC26103;Unclassified;1;11;10;18;33;1;31;3;20;3;30;18;4;17;15;63;4;15;3;5;8;8;5;1;17;26;14;63;22;18;24;14;22;52;44;21;4;19;12;8;2;69;1
744;Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade;Unclassified;Unclassified;0;8;1;0;1;0;1;0;26;0;0;0;0;26;3;0;0;5;0;0;6;0;4;0;11;19;2;0;10;5;3;0;0;5;0;1;0;7;0;4;0;8;0
586;Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade;Unclassified;Unclassified;0;0;0;5;0;0;94;0;2;0;0;0;0;1;0;0;0;12;0;0;6;0;1;0;3;1;6;0;0;23;0;2;0;0;16;8;0;92;0;2;15;63;0
836;Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade;Unclassified;Unclassified;0;0;0;22;0;0;24;0;4;10;0;0;0;6;0;0;8;2;0;0;0;0;0;1;3;0;6;0;0;11;0;4;0;0;24;8;0;22;0;0;12;14;0
479;Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade;Unclassified;Unclassified;6;23;1;14;13;1;10;0;11;0;10;0;5;2;12;29;1;14;8;1;4;3;1;1;2;36;5;51;9;14;12;7;3;18;7;4;1;4;1;0;2;30;0
399;Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;hgcI clade;Unclassified;Unclassified;2;13;0;0;26;0;0;6;0;0;15;40;0;0;23;173;0;0;0;2;0;0;0;0;0;82;0;5;6;0;10;0;3;17;0;0;0;0;0;0;0;0;5
55;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;Unclassified;Unclassified;1;41;225;1;596;29;75;153;187;0;122;262;8;1;34;252;0;0;64;54;7;11;8;7;37;54;3;117;14;1;28;0;2;26;0;0;2;6;0;0;0;2;0
149;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;IMCC26134;Unclassified;Unclassified;0;0;77;1;123;0;2;1;48;3;17;2;0;1;3;54;28;3;0;0;171;14;5;166;114;5;1;1;5;0;4;0;0;2;0;0;8;2;0;0;1;0;0
807;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;IMCC26134;Unclassified;Unclassified;0;1;0;0;17;0;13;0;3;1;93;0;0;1;0;0;123;2;0;0;11;0;0;25;11;7;8;24;1;1;36;3;0;6;97;3;4;10;1;0;0;0;0
30;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;IMCC26134;Unclassified;Unclassified;0;15;0;4;23;0;25;0;22;1;1284;1;0;2;0;0;150;9;0;0;18;1;0;63;30;9;0;102;31;1;533;10;0;61;264;13;8;10;0;6;1;0;0
615;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Chitinibacteraceae;Iodobacter;Unclassified;Unclassified;0;6;0;1;0;0;2;0;0;1;29;15;0;3;1;0;1;2;0;0;3;1;1;0;0;41;142;0;5;0;3;2;0;0;1;5;0;6;1;0;0;1;0
876;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Lacunispaera;Unclassified;Unclassified;0;1;1;0;0;0;13;2;0;0;6;0;0;0;0;1;0;1;0;1;22;0;1;1;1;1;0;0;7;7;6;0;0;3;0;0;28;7;0;0;1;1;0
291;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Lacunispaera;Unclassified;Unclassified;0;0;1;1;0;0;7;0;1;0;2;0;6;47;0;0;0;24;0;0;27;0;129;3;24;0;320;0;5;21;3;37;0;2;38;34;10;13;0;8;0;16;0
327;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Lautropia;Unclassified;Unclassified;0;0;0;0;3;1;0;0;6;0;0;0;0;0;0;0;3;6;0;0;47;7;3;7;15;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
371;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Lautropia;Unclassified;Unclassified;0;0;3;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;110;159;5;1;3;8;9;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
693;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Unclassified;Unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
856;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Unclassified;Unclassified;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
523;Bacteria;Spirochaetes;Leptosprae;Leptosprales;Leptospraceae;Leptospra;Unclassified;Unclassified;2;3;0;0;1;2;0;19;1;0;0;9;5;2;0;0;0;0;8;6;0;0;1;1;2;0;0;0;1;0;0;0;83;0;0;0;14;0;68;0;0;0;8
679;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Leptothrix;mobilis;Unclassified;5;1;2;2;2;2;209;1;5;0;19;0;2;0;1;3;1;0;3;2;9;0;1;1;7;0;0;3;3;4;3;1;3;1;0;0;8;210;0;0;1;4;2
656;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Limnohabitans;Unclassified;Unclassified;0;5;1;1;0;0;30;0;2;0;2;1;0;3;0;0;0;0;0;0;10;0;0;0;0;0;0;1;1;151;2;7;0;2;25;24;0;41;0;3;0;9;0
569;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;IMCC25902;Unclassified;0;0;3;0;12;0;1;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;31;0;0;129;65;0;0;0;0;0;0;0
177;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;Unclassified;Unclassified;0;1;0;119;0;1;52;0;2;0;0;0;2;1;0;0;15;6;4;2;1;2;3;2;1;0;0;1;1;924;1;7;3;0;50;8;5;19;34;1;0;230;0
181;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;Unclassified;Unclassified;0;26;0;0;0;0;0;9;0;0;0;0;0;0;0;0;1;0;59;55;1;0;0;0;0;0;4;1;5;8;0;11;0;0;1469;23;5;2;0;0;0;2;5
